name,img,img_analysis,threeD,in:Iteration,in:Grid Type,in:FAR,in:Density Distribution (%),in:Greenspace (%),in:Park Attractor (type),in:Building Type (type),out:Landmark View (sm),out:Daylighting,out:Energy Efficiency Ratio,out:Hours Add. Comfort,out:Surprise,out:Population
Design Space,images/image_03098.png,images/analysis_03098.png,json/03098.json,3098,0,7.6,4.0 To 1.0,0.3,0,1,263.37,71.42,11.51,243,0.29,26968
Design Space,images/image_03099.png,images/analysis_03099.png,json/03099.json,3099,0,7.6,4.0 To 1.0,0.6,0,1,324.89,69.23,20.46,170,0.38,26968
Design Space,images/image_03100.png,images/analysis_03100.png,json/03100.json,3100,0,7.6,4.0 To 1.0,0.05,1,1,358.11,69.35,8.6,371,0.2,26968
Design Space,images/image_03101.png,images/analysis_03101.png,json/03101.json,3101,0,7.6,4.0 To 1.0,0.15,1,1,690.02,70.95,9.63,318,0.23,26968
Design Space,images/image_03102.png,images/analysis_03102.png,json/03102.json,3102,0,7.6,4.0 To 1.0,0.3,1,1,348.74,71.3,11.27,238,0.22,26968
Design Space,images/image_03103.png,images/analysis_03103.png,json/03103.json,3103,0,7.6,4.0 To 1.0,0.6,1,1,570.05,77.78,18.7,179,0.22,26968
Design Space,images/image_03104.png,images/analysis_03104.png,json/03104.json,3104,0,7.6,4.0 To 1.0,0.05,2,1,636.59,68.07,8.57,381,0.2,26968
Design Space,images/image_03105.png,images/analysis_03105.png,json/03105.json,3105,0,7.6,4.0 To 1.0,0.15,2,1,597.98,73.28,9.51,376,0.24,26968
Design Space,images/image_03106.png,images/analysis_03106.png,json/03106.json,3106,0,7.6,4.0 To 1.0,0.3,2,1,1055.11,81.32,10.63,337,0.35,26968
Design Space,images/image_03107.png,images/analysis_03107.png,json/03107.json,3107,0,7.6,4.0 To 1.0,0.6,2,1,1205.63,90.29,17.66,325,0.41,26968
Design Space,images/image_03108.png,images/analysis_03108.png,json/03108.json,3108,1,7.6,4.0 To 1.0,0.05,0,1,370.70,70.12,8.47,374,0.18,26968
Design Space,images/image_03109.png,images/analysis_03109.png,json/03109.json,3109,1,7.6,4.0 To 1.0,0.15,0,1,493.57,70.39,9.5,330,0.19,26968
Design Space,images/image_03110.png,images/analysis_03110.png,json/03110.json,3110,1,7.6,4.0 To 1.0,0.3,0,1,176.82,70.99,11.01,266,0.28,26968
Design Space,images/image_03111.png,images/analysis_03111.png,json/03111.json,3111,1,7.6,4.0 To 1.0,0.6,0,1,534.72,63.99,21.15,168,0.37,26968
Design Space,images/image_03112.png,images/analysis_03112.png,json/03112.json,3112,1,7.6,4.0 To 1.0,0.05,1,1,396.42,71.29,8.37,356,0.17,26968
Design Space,images/image_03113.png,images/analysis_03113.png,json/03113.json,3113,1,7.6,4.0 To 1.0,0.15,1,1,521.81,67.89,9.25,273,0.16,26968
Design Space,images/image_03114.png,images/analysis_03114.png,json/03114.json,3114,1,7.6,4.0 To 1.0,0.3,1,1,448.07,69.16,10.74,249,0.16,26968
Design Space,images/image_03115.png,images/analysis_03115.png,json/03115.json,3115,1,7.6,4.0 To 1.0,0.6,1,1,1043.17,71.16,19.45,174,0.18,26968
Design Space,images/image_03116.png,images/analysis_03116.png,json/03116.json,3116,1,7.6,4.0 To 1.0,0.05,2,1,989.91,69.68,8.4,383,0.19,26968
Design Space,images/image_03117.png,images/analysis_03117.png,json/03117.json,3117,1,7.6,4.0 To 1.0,0.15,2,1,794.37,76.63,9.02,363,0.22,26968
Design Space,images/image_03118.png,images/analysis_03118.png,json/03118.json,3118,1,7.6,4.0 To 1.0,0.3,2,1,514.24,81.46,10.4,326,0.29,26968
Design Space,images/image_03119.png,images/analysis_03119.png,json/03119.json,3119,1,7.6,4.0 To 1.0,0.6,2,1,732.78,90.48,19.54,317,0.4,26968
Design Space,images/image_03120.png,images/analysis_03120.png,json/03120.json,3120,2,7.6,4.0 To 1.0,0.05,0,1,565.37,69.25,7.99,376,0.16,26968
Design Space,images/image_03121.png,images/analysis_03121.png,json/03121.json,3121,2,7.6,4.0 To 1.0,0.15,0,1,296.51,75.91,8.84,314,0.21,26968
Design Space,images/image_03122.png,images/analysis_03122.png,json/03122.json,3122,2,7.6,4.0 To 1.0,0.3,0,1,532.47,73.9,10.56,265,0.23,26968
Design Space,images/image_03123.png,images/analysis_03123.png,json/03123.json,3123,2,7.6,4.0 To 1.0,0.6,0,1,487.00,74.87,18.74,204,0.4,26968
Design Space,images/image_03124.png,images/analysis_03124.png,json/03124.json,3124,2,7.6,4.0 To 1.0,0.05,1,1,280.52,70.13,8.06,359,0.2,26968
Design Space,images/image_03125.png,images/analysis_03125.png,json/03125.json,3125,2,7.6,4.0 To 1.0,0.15,1,1,228.76,74.22,8.68,297,0.19,26968
Design Space,images/image_03126.png,images/analysis_03126.png,json/03126.json,3126,2,7.6,4.0 To 1.0,0.3,1,1,899.72,74.08,10.42,252,0.2,26968
Design Space,images/image_03127.png,images/analysis_03127.png,json/03127.json,3127,2,7.6,4.0 To 1.0,0.6,1,1,817.13,68.55,21.76,210,0.12,26968
Design Space,images/image_03128.png,images/analysis_03128.png,json/03128.json,3128,2,7.6,4.0 To 1.0,0.05,2,1,875.74,70.71,8,372,0.19,26968
Design Space,images/image_03129.png,images/analysis_03129.png,json/03129.json,3129,2,7.6,4.0 To 1.0,0.15,2,1,764.47,77.74,8.84,362,0.2,26968
Design Space,images/image_03130.png,images/analysis_03130.png,json/03130.json,3130,2,7.6,4.0 To 1.0,0.3,2,1,445.60,87.16,9.97,334,0.35,26968
Design Space,images/image_03131.png,images/analysis_03131.png,json/03131.json,3131,2,7.6,4.0 To 1.0,0.6,2,1,794.20,95.86,18.4,377,0.35,26968
Design Space,images/image_03132.png,images/analysis_03132.png,json/03132.json,3132,3,7.6,4.0 To 1.0,0.05,0,1,183.05,73.12,8.2,374,0.1,26968
Design Space,images/image_03133.png,images/analysis_03133.png,json/03133.json,3133,3,7.6,4.0 To 1.0,0.15,0,1,702.91,75.34,9.76,342,0.17,26968
Design Space,images/image_03134.png,images/analysis_03134.png,json/03134.json,3134,3,7.6,4.0 To 1.0,0.3,0,1,564.31,74.72,11.16,268,0.25,26968
Design Space,images/image_03135.png,images/analysis_03135.png,json/03135.json,3135,3,7.6,4.0 To 1.0,0.6,0,1,287.92,70.42,19.74,196,0.36,26968
Design Space,images/image_03136.png,images/analysis_03136.png,json/03136.json,3136,3,7.6,4.0 To 1.0,0.05,1,1,140.12,73.2,8.31,371,0.15,26968
Design Space,images/image_03137.png,images/analysis_03137.png,json/03137.json,3137,3,7.6,4.0 To 1.0,0.15,1,1,513.97,73.93,9.11,304,0.13,26968
Design Space,images/image_03138.png,images/analysis_03138.png,json/03138.json,3138,3,7.6,4.0 To 1.0,0.3,1,1,594.56,75.84,10.58,252,0.15,26968
Design Space,images/image_03139.png,images/analysis_03139.png,json/03139.json,3139,3,7.6,4.0 To 1.0,0.6,1,1,592.55,68.62,23.08,224,0.16,26968
Design Space,images/image_03140.png,images/analysis_03140.png,json/03140.json,3140,3,7.6,4.0 To 1.0,0.05,2,1,969.59,72.68,8.18,385,0.12,26968
Design Space,images/image_03141.png,images/analysis_03141.png,json/03141.json,3141,3,7.6,4.0 To 1.0,0.15,2,1,836.06,78.32,9.13,371,0.18,26968
Design Space,images/image_03142.png,images/analysis_03142.png,json/03142.json,3142,3,7.6,4.0 To 1.0,0.3,2,1,627.46,87.88,10.62,352,0.21,26968
Design Space,images/image_03143.png,images/analysis_03143.png,json/03143.json,3143,3,7.6,4.0 To 1.0,0.6,2,1,834.01,90.98,17.1,308,0.38,26968
Design Space,images/image_03144.png,images/analysis_03144.png,json/03144.json,3144,4,7.6,4.0 To 1.0,0.05,0,1,403.12,66.58,8.94,330,0.26,26968
Design Space,images/image_03145.png,images/analysis_03145.png,json/03145.json,3145,4,7.6,4.0 To 1.0,0.15,0,1,152.50,65.22,9.49,279,0.25,26968
Design Space,images/image_03146.png,images/analysis_03146.png,json/03146.json,3146,4,7.6,4.0 To 1.0,0.3,0,1,640.53,73.47,11.29,236,0.25,26968
Design Space,images/image_03147.png,images/analysis_03147.png,json/03147.json,3147,4,7.6,4.0 To 1.0,0.6,0,1,454.53,75.69,19.59,176,0.42,26968
Design Space,images/image_03148.png,images/analysis_03148.png,json/03148.json,3148,4,7.6,4.0 To 1.0,0.05,1,1,674.69,68.46,8.57,322,0.24,26968
Design Space,images/image_03149.png,images/analysis_03149.png,json/03149.json,3149,4,7.6,4.0 To 1.0,0.15,1,1,774.19,69.94,9.09,263,0.27,26968
Design Space,images/image_03150.png,images/analysis_03150.png,json/03150.json,3150,4,7.6,4.0 To 1.0,0.3,1,1,372.60,72.18,10.59,237,0.23,26968
Design Space,images/image_03151.png,images/analysis_03151.png,json/03151.json,3151,4,7.6,4.0 To 1.0,0.6,1,1,792.89,74.29,19,161,0.2,26968
Design Space,images/image_03152.png,images/analysis_03152.png,json/03152.json,3152,4,7.6,4.0 To 1.0,0.05,2,1,998.42,68.19,9.53,341,0.27,26968
Design Space,images/image_03153.png,images/analysis_03153.png,json/03153.json,3153,4,7.6,4.0 To 1.0,0.15,2,1,913.37,76.19,9.05,307,0.24,26968
Design Space,images/image_03154.png,images/analysis_03154.png,json/03154.json,3154,4,7.6,4.0 To 1.0,0.3,2,1,535.08,81.87,10.55,298,0.29,26968
Design Space,images/image_03155.png,images/analysis_03155.png,json/03155.json,3155,4,7.6,4.0 To 1.0,0.6,2,1,1046.23,92.23,17.77,277,0.45,26968
Design Space,images/image_03156.png,images/analysis_03156.png,json/03156.json,3156,5,7.6,4.0 To 1.0,0.05,0,1,387.16,65.84,8.3,321,0.22,26968
Design Space,images/image_03157.png,images/analysis_03157.png,json/03157.json,3157,5,7.6,4.0 To 1.0,0.15,0,1,964.36,66.81,9.27,265,0.28,26968
Design Space,images/image_03158.png,images/analysis_03158.png,json/03158.json,3158,5,7.6,4.0 To 1.0,0.3,0,1,258.14,69.38,11.35,212,0.35,26968
Design Space,images/image_03159.png,images/analysis_03159.png,json/03159.json,3159,5,7.6,4.0 To 1.0,0.6,0,1,341.02,73.59,16.21,170,0.42,26968
Design Space,images/image_03160.png,images/analysis_03160.png,json/03160.json,3160,5,7.6,4.0 To 1.0,0.05,1,1,269.94,67.48,8.43,297,0.23,26968
Design Space,images/image_03161.png,images/analysis_03161.png,json/03161.json,3161,5,7.6,4.0 To 1.0,0.15,1,1,464.56,66.12,8.82,248,0.22,26968
Design Space,images/image_03162.png,images/analysis_03162.png,json/03162.json,3162,5,7.6,4.0 To 1.0,0.3,1,1,355.88,69.8,10.68,194,0.24,26968
Design Space,images/image_03163.png,images/analysis_03163.png,json/03163.json,3163,5,7.6,4.0 To 1.0,0.6,1,1,660.14,62.29,22.38,155,0.21,26968
Design Space,images/image_03164.png,images/analysis_03164.png,json/03164.json,3164,5,7.6,4.0 To 1.0,0.05,2,1,232.17,65.93,8.33,318,0.26,26968
Design Space,images/image_03165.png,images/analysis_03165.png,json/03165.json,3165,5,7.6,4.0 To 1.0,0.15,2,1,1004.13,75.33,8.87,303,0.27,26968
Design Space,images/image_03166.png,images/analysis_03166.png,json/03166.json,3166,5,7.6,4.0 To 1.0,0.3,2,1,842.82,81.49,10.61,295,0.35,26968
Design Space,images/image_03167.png,images/analysis_03167.png,json/03167.json,3167,5,7.6,4.0 To 1.0,0.6,2,1,593.87,88.84,18.08,263,0.38,26968
Design Space,images/image_03168.png,images/analysis_03168.png,json/03168.json,3168,0,7.6,4.0 To 1.0,0.05,0,2,993.33,68.94,11.24,443,0.21,26968
Design Space,images/image_03169.png,images/analysis_03169.png,json/03169.json,3169,0,7.6,4.0 To 1.0,0.15,0,2,665.47,70.16,12.54,393,0.18,26968
Design Space,images/image_03170.png,images/analysis_03170.png,json/03170.json,3170,0,7.6,4.0 To 1.0,0.3,0,2,787.46,70.1,14.79,267,0.23,26968
Design Space,images/image_03171.png,images/analysis_03171.png,json/03171.json,3171,0,7.6,4.0 To 1.0,0.6,0,2,1106.42,66.77,28.82,179,0.39,26968
Design Space,images/image_03172.png,images/analysis_03172.png,json/03172.json,3172,0,7.6,4.0 To 1.0,0.05,1,2,411.60,69.84,11.48,410,0.19,26968
Design Space,images/image_03173.png,images/analysis_03173.png,json/03173.json,3173,0,7.6,4.0 To 1.0,0.15,1,2,714.23,71.03,12.56,377,0.19,26968
Design Space,images/image_03174.png,images/analysis_03174.png,json/03174.json,3174,0,7.6,4.0 To 1.0,0.3,1,2,953.63,71.63,14.49,283,0.19,26968
Design Space,images/image_03175.png,images/analysis_03175.png,json/03175.json,3175,0,7.6,4.0 To 1.0,0.6,1,2,815.15,75.95,25.55,213,0.17,26968
Design Space,images/image_03176.png,images/analysis_03176.png,json/03176.json,3176,0,7.6,4.0 To 1.0,0.05,2,2,521.46,70.3,11.33,437,0.21,26968
Design Space,images/image_03177.png,images/analysis_03177.png,json/03177.json,3177,0,7.6,4.0 To 1.0,0.15,2,2,493.67,72.32,12.83,442,0.19,26968
Design Space,images/image_03178.png,images/analysis_03178.png,json/03178.json,3178,0,7.6,4.0 To 1.0,0.3,2,2,777.70,79.57,13.47,374,0.35,26968
Design Space,images/image_03179.png,images/analysis_03179.png,json/03179.json,3179,0,7.6,4.0 To 1.0,0.6,2,2,252.48,88.65,27.28,337,0.42,26968
Design Space,images/image_03180.png,images/analysis_03180.png,json/03180.json,3180,1,7.6,4.0 To 1.0,0.05,0,2,230.20,71.1,10.28,427,0.21,26968
Design Space,images/image_03181.png,images/analysis_03181.png,json/03181.json,3181,1,7.6,4.0 To 1.0,0.15,0,2,284.32,71.89,12.16,372,0.18,26968
Design Space,images/image_03182.png,images/analysis_03182.png,json/03182.json,3182,1,7.6,4.0 To 1.0,0.3,0,2,607.12,71.86,14.88,300,0.26,26968
Design Space,images/image_03183.png,images/analysis_03183.png,json/03183.json,3183,1,7.6,4.0 To 1.0,0.6,0,2,440.28,62.41,31.35,181,0.36,26968
Design Space,images/image_03184.png,images/analysis_03184.png,json/03184.json,3184,1,7.6,4.0 To 1.0,0.05,1,2,795.46,71.21,10.24,408,0.21,26968
Design Space,images/image_03185.png,images/analysis_03185.png,json/03185.json,3185,1,7.6,4.0 To 1.0,0.15,1,2,767.16,71.93,11.81,319,0.19,26968
Design Space,images/image_03186.png,images/analysis_03186.png,json/03186.json,3186,1,7.6,4.0 To 1.0,0.3,1,2,820.98,71.99,13.97,300,0.19,26968
Design Space,images/image_03187.png,images/analysis_03187.png,json/03187.json,3187,1,7.6,4.0 To 1.0,0.6,1,2,953.70,74.42,27.44,210,0.19,26968
Design Space,images/image_03188.png,images/analysis_03188.png,json/03188.json,3188,1,7.6,4.0 To 1.0,0.05,2,2,733.93,72.31,10.1,424,0.22,26968
Design Space,images/image_03189.png,images/analysis_03189.png,json/03189.json,3189,1,7.6,4.0 To 1.0,0.15,2,2,662.18,75.46,11.47,409,0.23,26968
Design Space,images/image_03190.png,images/analysis_03190.png,json/03190.json,3190,1,7.6,4.0 To 1.0,0.3,2,2,766.54,79.25,13.27,368,0.3,26968
Design Space,images/image_03191.png,images/analysis_03191.png,json/03191.json,3191,1,7.6,4.0 To 1.0,0.6,2,2,1140.34,90.77,28.44,351,0.38,26968
Design Space,images/image_03192.png,images/analysis_03192.png,json/03192.json,3192,2,7.6,4.0 To 1.0,0.05,0,2,547.30,74.63,10.29,402,0.18,26968
Design Space,images/image_03193.png,images/analysis_03193.png,json/03193.json,3193,2,7.6,4.0 To 1.0,0.15,0,2,612.46,76.66,11.84,334,0.24,26968
Design Space,images/image_03194.png,images/analysis_03194.png,json/03194.json,3194,2,7.6,4.0 To 1.0,0.3,0,2,438.54,75.17,14.85,297,0.3,26968
Design Space,images/image_03195.png,images/analysis_03195.png,json/03195.json,3195,2,7.6,4.0 To 1.0,0.6,0,2,659.12,74.24,29.13,224,0.4,26968
Design Space,images/image_03196.png,images/analysis_03196.png,json/03196.json,3196,2,7.6,4.0 To 1.0,0.05,1,2,402.50,74.03,10.12,391,0.16,26968
Design Space,images/image_03197.png,images/analysis_03197.png,json/03197.json,3197,2,7.6,4.0 To 1.0,0.15,1,2,536.05,74.12,11.38,328,0.18,26968
Design Space,images/image_03198.png,images/analysis_03198.png,json/03198.json,3198,2,7.6,4.0 To 1.0,0.3,1,2,922.03,76.02,14.28,301,0.19,26968
Design Space,images/image_03199.png,images/analysis_03199.png,json/03199.json,3199,2,7.6,4.0 To 1.0,0.6,1,2,1101.83,67.82,33.43,269,0.14,26968
Design Space,images/image_03200.png,images/analysis_03200.png,json/03200.json,3200,2,7.6,4.0 To 1.0,0.05,2,2,398.92,75.38,10.45,401,0.19,26968
Design Space,images/image_03201.png,images/analysis_03201.png,json/03201.json,3201,2,7.6,4.0 To 1.0,0.15,2,2,307.61,76.71,11.56,397,0.25,26968
Design Space,images/image_03202.png,images/analysis_03202.png,json/03202.json,3202,2,7.6,4.0 To 1.0,0.3,2,2,781.65,84.04,13.61,385,0.41,26968
Design Space,images/image_03203.png,images/analysis_03203.png,json/03203.json,3203,2,7.6,4.0 To 1.0,0.6,2,2,715.36,95.04,25.62,432,0.39,26968
Design Space,images/image_03204.png,images/analysis_03204.png,json/03204.json,3204,3,7.6,4.0 To 1.0,0.05,0,2,295.03,74.58,9.64,418,0.15,26968
Design Space,images/image_03205.png,images/analysis_03205.png,json/03205.json,3205,3,7.6,4.0 To 1.0,0.15,0,2,812.43,75.45,11.97,369,0.21,26968
Design Space,images/image_03206.png,images/analysis_03206.png,json/03206.json,3206,3,7.6,4.0 To 1.0,0.3,0,2,749.14,72.94,14.88,301,0.29,26968
Design Space,images/image_03207.png,images/analysis_03207.png,json/03207.json,3207,3,7.6,4.0 To 1.0,0.6,0,2,524.98,71.05,29.4,215,0.37,26968
Design Space,images/image_03208.png,images/analysis_03208.png,json/03208.json,3208,3,7.6,4.0 To 1.0,0.05,1,2,208.00,73.64,9.41,403,0.18,26968
Design Space,images/image_03209.png,images/analysis_03209.png,json/03209.json,3209,3,7.6,4.0 To 1.0,0.15,1,2,732.45,73.17,11.7,328,0.18,26968
Design Space,images/image_03210.png,images/analysis_03210.png,json/03210.json,3210,3,7.6,4.0 To 1.0,0.3,1,2,516.19,74.84,14.03,292,0.16,26968
Design Space,images/image_03211.png,images/analysis_03211.png,json/03211.json,3211,3,7.6,4.0 To 1.0,0.6,1,2,953.65,68.09,33.14,267,0.17,26968
Design Space,images/image_03212.png,images/analysis_03212.png,json/03212.json,3212,3,7.6,4.0 To 1.0,0.05,2,2,194.13,75.18,9.56,427,0.21,26968
Design Space,images/image_03213.png,images/analysis_03213.png,json/03213.json,3213,3,7.6,4.0 To 1.0,0.15,2,2,756.06,78.24,11.73,392,0.24,26968
Design Space,images/image_03214.png,images/analysis_03214.png,json/03214.json,3214,3,7.6,4.0 To 1.0,0.3,2,2,909.16,87.28,13.61,375,0.33,26968
Design Space,images/image_03215.png,images/analysis_03215.png,json/03215.json,3215,3,7.6,4.0 To 1.0,0.6,2,2,1222.73,90.74,23.08,351,0.4,26968
Design Space,images/image_03216.png,images/analysis_03216.png,json/03216.json,3216,4,7.6,4.0 To 1.0,0.05,0,2,464.35,70.11,10.26,335,0.27,26968
Design Space,images/image_03217.png,images/analysis_03217.png,json/03217.json,3217,4,7.6,4.0 To 1.0,0.15,0,2,846.97,74.72,11.08,302,0.26,26968
Design Space,images/image_03218.png,images/analysis_03218.png,json/03218.json,3218,4,7.6,4.0 To 1.0,0.3,0,2,1020.05,73.46,14.56,259,0.27,26968
Design Space,images/image_03219.png,images/analysis_03219.png,json/03219.json,3219,4,7.6,4.0 To 1.0,0.6,0,2,665.62,76.42,27.29,186,0.42,26968
Design Space,images/image_03220.png,images/analysis_03220.png,json/03220.json,3220,4,7.6,4.0 To 1.0,0.05,1,2,690.06,69.01,10.07,336,0.24,26968
Design Space,images/image_03221.png,images/analysis_03221.png,json/03221.json,3221,4,7.6,4.0 To 1.0,0.15,1,2,818.59,76.93,10.73,299,0.26,26968
Design Space,images/image_03222.png,images/analysis_03222.png,json/03222.json,3222,4,7.6,4.0 To 1.0,0.3,1,2,607.13,76.06,13.51,261,0.23,26968
Design Space,images/image_03223.png,images/analysis_03223.png,json/03223.json,3223,4,7.6,4.0 To 1.0,0.6,1,2,1026.79,76.23,27.04,193,0.21,26968
Design Space,images/image_03224.png,images/analysis_03224.png,json/03224.json,3224,4,7.6,4.0 To 1.0,0.05,2,2,221.17,72.47,11.61,351,0.24,26968
Design Space,images/image_03225.png,images/analysis_03225.png,json/03225.json,3225,4,7.6,4.0 To 1.0,0.15,2,2,551.61,79.33,11.23,330,0.24,26968
Design Space,images/image_03226.png,images/analysis_03226.png,json/03226.json,3226,4,7.6,4.0 To 1.0,0.3,2,2,1114.60,83.9,12.65,327,0.35,26968
Design Space,images/image_03227.png,images/analysis_03227.png,json/03227.json,3227,4,7.6,4.0 To 1.0,0.6,2,2,787.32,92.32,20.54,278,0.49,26968
Design Space,images/image_03228.png,images/analysis_03228.png,json/03228.json,3228,5,7.6,4.0 To 1.0,0.05,0,2,133.76,67.39,10.85,376,0.25,26968
Design Space,images/image_03229.png,images/analysis_03229.png,json/03229.json,3229,5,7.6,4.0 To 1.0,0.15,0,2,945.76,73.36,12.26,319,0.32,26968
Design Space,images/image_03230.png,images/analysis_03230.png,json/03230.json,3230,5,7.6,4.0 To 1.0,0.3,0,2,982.28,73.78,15.07,243,0.33,26968
Design Space,images/image_03231.png,images/analysis_03231.png,json/03231.json,3231,5,7.6,4.0 To 1.0,0.6,0,2,373.34,73.87,23.23,188,0.43,26968
Design Space,images/image_03232.png,images/analysis_03232.png,json/03232.json,3232,5,7.6,4.0 To 1.0,0.05,1,2,264.44,71.97,9.98,341,0.29,26968
Design Space,images/image_03233.png,images/analysis_03233.png,json/03233.json,3233,5,7.6,4.0 To 1.0,0.15,1,2,503.01,73.44,10.95,296,0.26,26968
Design Space,images/image_03234.png,images/analysis_03234.png,json/03234.json,3234,5,7.6,4.0 To 1.0,0.3,1,2,793.04,73.78,14.33,241,0.26,26968
Design Space,images/image_03235.png,images/analysis_03235.png,json/03235.json,3235,5,7.6,4.0 To 1.0,0.6,1,2,808.39,62.21,33.88,196,0.2,26968
Design Space,images/image_03236.png,images/analysis_03236.png,json/03236.json,3236,5,7.6,4.0 To 1.0,0.05,2,2,368.40,73.44,10.26,386,0.3,26968
Design Space,images/image_03237.png,images/analysis_03237.png,json/03237.json,3237,5,7.6,4.0 To 1.0,0.15,2,2,385.52,76.1,10.73,341,0.28,26968
Design Space,images/image_03238.png,images/analysis_03238.png,json/03238.json,3238,5,7.6,4.0 To 1.0,0.3,2,2,612.47,77.73,13.45,342,0.33,26968
Design Space,images/image_03239.png,images/analysis_03239.png,json/03239.json,3239,5,7.6,4.0 To 1.0,0.6,2,2,916.24,87.23,23.71,307,0.37,26968
Design Space,images/image_03240.png,images/analysis_03240.png,json/03240.json,3240,0,9,4.0 To 1.0,0.05,0,0,717.43,62.9,9.86,451,0.17,31935
Design Space,images/image_03241.png,images/analysis_03241.png,json/03241.json,3241,0,9,4.0 To 1.0,0.15,0,0,445.89,64.34,10.87,367,0.24,31935
Design Space,images/image_03242.png,images/analysis_03242.png,json/03242.json,3242,0,9,4.0 To 1.0,0.3,0,0,894.46,63.51,13.62,300,0.24,31935
